Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
1307,9667643,"Vladimir Kuzin","2023-11-02 10:51:37",0.96453,1,vladimirkuzin
1308,11353797,kevinvonkampl,"2023-12-05 22:08:27",0.96453,1,kevinvonkampl
1309,11138087,rana_lipika,"2023-11-05 22:01:21",0.96435,9,ranalipika
1310,11256423,"Vlad Ostas","2023-11-16 22:41:58",0.96435,1,baller11
1311,11220789,"Gabe Bissland","2023-11-15 23:31:00",0.96425,16,gabebissland
1312,11319314,"Ice - WTW","2023-11-30 02:58:02",0.96417,8,icewtw
1313,11374309,"Jake Edelstein","2023-12-12 02:31:32",0.96417,8,jakeedelstein
1314,11216421,"Mahendra Panwar","2023-11-09 07:40:14",0.96414,1,panwar
1315,11218630,"DURGA SAI KRISHNA REDDY","2023-11-09 15:16:15",0.96414,1,durgasaikrishnareddy
1316,11231451,"Vinay Malyala","2023-11-12 10:51:55",0.96414,1,vinaymalyala
1317,11291686,"Dheeraj Upadhyay49","2023-11-23 16:39:31",0.96414,1,dheerajupadhyay49
1318,11410979,"DHINAGARAN V P","2023-12-18 15:30:57",0.96414,1,dhinagaranvp
1319,11443871,"KUNAM VISHNU ","2023-12-27 06:00:39",0.96414,1,kunamvishnu
1320,11212019,"Tal Geller","2023-11-08 13:37:16",0.96396,1,talgeller1
1321,11386895,"Max Buchnev","2023-12-12 18:49:44",0.96378,1,maxbuchnev
1322,11328422,"Ryan Kitson","2023-12-02 21:45:45",0.96375,3,kitson
1323,11372372,"Federico Scrobe","2023-12-09 13:07:30",0.96375,1,federicoscrobe
1324,11407652,"Brian Tokumoto","2023-12-17 22:28:51",0.96357,2,briantokumoto
1325,11295028,"Chenxuan He","2023-11-24 12:31:29",0.96353,5,chenxuanhe
1326,11211697,123456,"2023-11-08 12:37:22",0.96342,1,ssjjli
1327,11230652,MVP_Harry,"2023-11-12 05:59:55",0.96342,2,mvpharry
1328,11346506,PrinceRj,"2023-12-04 20:45:12",0.96342,4,princerj
1329,11356821,Tony980,"2023-12-06 11:29:25",0.96342,1,tony980
1330,11448183,Ycc_challenger,"2023-12-28 08:49:07",0.96342,1,yccchallenger
1331,11449603,diamondyhand,"2023-12-28 16:50:00",0.96342,1,diamondyhand
1332,11259308,IlyaZuna,"2023-11-17 12:35:11",0.96339,1,ilyazuna
1333,11168745,Jsnnmsc,"2023-11-01 12:10:24",0.96332,1,jsnnmsc
1334,11319135,bravePinocchio,"2023-11-29 08:38:58",0.96332,1,bravepinocchio
1335,11265335,Phyllomeduska,"2023-11-18 18:38:45",0.96325,1,phyllomeduska
1336,11253824,"Md. Ismiel Hossen Abir","2023-11-16 11:34:33",0.96317,1,mdismielhossenabir
1337,11313416,"Qiuhua Li","2023-11-28 08:33:33",0.96314,1,qiuhuali
1338,11240105,shixunyang,"2023-11-14 03:43:18",0.96310,2,shixunyang
1339,11355298,"Sonu Saini","2023-12-06 06:51:07",0.96307,3,raman209
1340,11162329,"Gonçalo Finote","2023-10-31 10:57:49",0.96300,1,gonalofinote
1341,11448212,"Kesav Nagendra","2023-12-28 09:11:17",0.96296,4,kesavnagendra
1342,11156359,"Viyola Makarevich","2023-11-14 17:25:55",0.96285,2,viyolamakarevich
1343,11201627,"Yongjun CHUNG","2023-11-07 07:43:49",0.96278,2,yongjunchung
1344,11295348,ChenxuanH,"2023-11-24 13:33:57",0.96275,5,chenxuanh
1345,10313148,"MAHANTESH PATIL","2023-11-04 17:17:57",0.96264,1,mahantesh87patil
1346,11412550,Hithesh,"2023-12-19 02:07:37",0.96264,2,hithesh15173
1347,11045015,FisherBo,"2023-11-02 10:20:24",0.96253,1,fisherbo
1348,11378830,Darizit,"2023-12-11 05:46:16",0.96253,1,darizit
1349,11413710,daiyuchen,"2023-12-19 07:21:20",0.96253,1,daiyuchen
1350,11248208,yukawamura,"2023-11-17 06:39:53",0.96250,3,yukawamura
1351,11388101,"Mohamed Radwan","2023-12-12 23:37:16",0.96246,1,mohamedaradwan
1352,11186186,"Pratik Avhad","2023-11-04 09:44:11",0.96232,3,pratikavhad151
1353,11238885,"Dominik Gillespie","2023-11-17 02:59:16",0.96232,12,dominikgillespie
1354,11234718,"John Mayer 24","2023-11-17 03:05:59",0.96232,6,johnmayer24
1355,11154019,LKStovall,"2023-11-09 16:51:53",0.96221,13,lkstovall
1356,11069486,hjzhuo,"2023-11-02 09:39:55",0.96217,5,nmedln
1357,11347826,"Lewis Cooper","2023-12-05 01:57:46",0.96203,2,lewiscooper10042392
1358,11427972,MrPersonDev,"2023-12-22 03:57:05",0.96182,1,mrpersondev
1359,11299443,"nizar zerrad","2023-11-27 11:44:27",0.96175,5,nizarzed
1360,11331517,"Ilshat Aliyev","2023-12-01 18:24:48",0.96171,1,ilshataliyev
1361,11428262,WhanserS,"2023-12-25 03:16:47",0.96171,10,whansers
1362,11340297,"siva sai kumar reddy","2023-12-03 22:35:05",0.96153,2,sivasaikumarreddy
1363,11303885,KoteJin,"2023-11-26 14:09:36",0.96150,2,kotejin
1364,11244660,"Ramesh Shankar","2023-11-14 19:15:47",0.96139,1,rameshsankaranarayanan
1365,11386283,"Aniket Dwivedi","2023-12-12 13:51:10",0.96135,1,etnaik
1366,9720210,"Tanmay Gupta #2","2023-12-08 06:07:34",0.96114,1,tanmaygupta123
1367,11353924,JacqBB,"2023-12-06 14:55:11",0.96071,2,jacqbb
1368,11217918,"Santi Silva","2023-11-09 13:05:16",0.96064,1,santisilva
1369,11085661,"[Deleted] f37115fd-a939-43b4-b7ea-3dabb9bbd29e","2023-11-17 05:55:58",0.96053,4,del=99713b384f4ceae2
1370,11430065,"Charles Roland","2023-12-22 16:08:02",0.96042,4,charlesroland
1371,11343728,mohitsingh28,"2023-12-04 11:10:44",0.96032,1,mohitsingh28
1372,11176365,"Magnus Blomfelt","2023-11-02 15:54:44",0.96028,1,magnusblomfelt
1373,11214398,Voilum,"2023-11-11 01:38:30",0.96028,7,voilum
1374,11233520,"Tyler Ohl","2023-11-13 15:50:36",0.96014,4,tylerohl
1375,8278001,"Markus Örblom","2023-11-02 15:52:28",0.96000,1,markusorblom
1376,11172181,leo8796,"2023-12-07 02:07:01",0.95992,5,hemanthpupp
1377,11325383,"Jack Driscoll","2023-11-30 12:17:40",0.95989,1,jackofalltrades123
1378,11390571,"Sundaram Jayaswal","2023-12-13 13:01:47",0.95935,1,sundaramjayaswal
1379,11401143,"Ionuț Bujor","2023-12-15 21:53:55",0.95932,1,ionubujor
1380,7104733,"Nguyễn Nhật Nam","2023-11-12 17:52:31",0.95896,1,snowynguyen
1381,11241293,Soheilhz,"2023-11-14 09:13:26",0.95896,2,soheilhz
1382,11183260,oniicha932,"2023-11-03 15:35:27",0.95878,1,oniicha932
1383,11153580,"Wilson Siu","2023-11-14 00:52:20",0.95875,4,was3ns
1384,11346787,DominikFarr,"2023-12-07 19:52:54",0.95857,4,dominikfarr
1385,11377652,"Polina Balazhy","2023-12-10 21:41:42",0.95839,2,paulabal
1386,11299109,"Aditya Sharma #2","2023-11-25 11:17:21",0.95828,1,codenamemadhav
1387,11450392,Ammar_Ibrahim217,"2023-12-29 00:17:24",0.95828,1,ammaribrahim217
1388,11453518,"Alaa Hesham Soultan","2023-12-29 23:10:56",0.95828,1,alaaheshamsoultan
1389,9731705,"Abhimanyu Chaudhari","2023-11-03 22:56:13",0.95810,1,abhimanyuchaudhari
1390,11312752,"[Deleted] b875cf5d-8a84-4309-9cdd-b8ead570519d","2023-11-28 06:05:59",0.95753,1,del=c5429fd7bc13d465
1391,11174478,zhn.123,"2023-11-02 10:32:34",0.95728,1,zhn123
1392,11370645,"Takagi Shin","2023-12-09 03:01:49",0.95717,2,takagishin
1393,663914,"Ian Chu Te","2023-12-13 00:10:21",0.95671,17,ianchute
1394,11435548,Aernika,"2023-12-24 14:15:57",0.95671,1,aernika
1395,11313405,damajoju,"2023-11-28 08:28:41",0.95653,1,damajoju
1396,11189228,"MohaMMad .G","2023-11-04 22:50:27",0.95650,1,mohammad2g
1397,11451970,"Malihe Davari","2023-12-29 11:34:01",0.95639,2,malihedavari
1398,11327039,"Jatin Gupta","2023-12-05 14:23:25",0.95635,1,jatking03
1399,10872872,pakopo,"2023-11-14 18:56:58",0.95603,3,pakopo
1400,11382764,VasyZV,"2023-12-12 12:53:33",0.95585,5,vasyzv
1401,11385156,GeraltLUL,"2023-12-12 13:15:31",0.95585,1,geraltlul
1402,11407429,"Ahmet Bilican","2023-12-17 20:16:59",0.95550,1,ahmetbilican
1403,11237854,"Borevich Alexander","2023-11-14 21:40:35",0.95546,6,borevi4
1404,11182962,"Sathya Krishnan12","2023-11-04 07:22:04",0.95503,2,sathyakrishnan12
1405,11429062,"Siddh Sanghavi","2023-12-23 14:29:54",0.95478,6,siddhsanghavi
1406,11347259,"Janet Cho","2023-12-05 00:05:57",0.95450,1,jschocpp
1407,10668688,Ayub001,"2023-11-26 10:11:18",0.95446,1,ayub001
1408,11427330,GooseLander,"2023-12-21 22:45:19",0.95425,2,gooselander
1409,11398123,"Xinjie Lee","2023-12-15 06:08:09",0.95396,1,xinjielee
1410,11285470,"Shirley Ontaneda ","2023-11-22 22:46:57",0.95378,2,shirleyontaneda
1411,11390529,Unknowndoesmusic,"2023-12-13 13:16:36",0.95375,3,unknowndoesmusic
1412,11273522,"Parth Sanghnai","2023-11-29 03:30:59",0.95321,3,parthsanghnai
1413,11285491,"Margarita Karolina","2023-11-22 15:25:50",0.95317,2,margaritakarolina
1414,11453652,"salah hesham1","2023-12-30 01:40:23",0.95307,1,salahhesham1
1415,11391122,Raymond0927,"2023-12-22 06:40:24",0.95282,2,raymond0927
1416,11398373,shenwongia,"2023-12-15 07:16:21",0.95278,1,shenwongia
1417,11416968,Daniel362,"2023-12-22 10:20:40",0.95253,2,daniel362
1418,11346027,mariaaaaaaaa1,"2023-12-04 18:00:39",0.95214,1,mariaaaaaaaa1
1419,11367108,SoftPunkDie,"2023-12-08 07:17:24",0.95207,1,softpunkdie
1420,11367092,denny941102,"2023-12-08 07:20:36",0.95189,3,denny941102
1421,11366944,"Tian haoxiang","2023-12-09 03:50:40",0.95178,7,tianhaoxiang
1422,11391031,nnnnnzz,"2023-12-13 15:14:03",0.95164,4,nnnnnzz
1423,11330127,Slavik1111,"2023-12-01 12:01:15",0.95142,1,slavik1111
1424,11318976,"Simongi Patel","2023-11-29 13:46:48",0.95139,3,simongipatel
1425,11363853,EmilyPriyadarshini,"2023-12-08 15:12:20",0.95135,1,emilypriyadarshini
1426,11353193,"Samyak Sheersh","2023-12-05 19:15:41",0.95132,1,samyaksheersh
1427,11286766,"Tumanbekova K","2023-11-22 20:07:16",0.95117,1,tumanbekovak
1428,11063728,NemoZa,"2023-11-12 15:29:41",0.95103,3,nemoza
1429,11103071,"Yaoming Liu222","2023-11-03 15:42:00",0.95096,5,yaomingliu222
1430,11175291,kkkyloo,"2023-11-22 19:17:07",0.95089,2,kkkyloo
1431,11437436,"JUNGWOO JANG","2023-12-25 07:43:07",0.95089,2,jungwoojang00
1432,11426256,"Mariia Nikolenko","2023-12-21 16:04:34",0.95078,4,mariianikolenko
1433,11270069,Silencefyc,"2023-11-20 01:08:58",0.95057,2,silencefyc
1434,11363351,Parashytistka,"2023-12-07 12:30:14",0.95050,1,parashytistka
1435,9135657,IS-TRUBCHIK,"2023-11-11 12:34:08",0.95046,1,trira64
1436,11392431,"Shpakova Sonya","2023-12-13 21:34:35",0.95042,1,shpakovasonya
1437,11252804,"Кирилл Борисенко","2023-11-25 11:50:29",0.95039,2,baltikainside
1438,11350910,"Oksana Temruk","2023-12-05 11:24:42",0.95035,1,oksanatemruk
1439,11435776,eternqlenvy,"2023-12-24 15:33:38",0.95035,1,eternqlenvy
1440,11164571,timaKazan,"2023-12-28 10:15:31",0.95035,2,timakazan
1441,11439638,"Aadivishnu Gajendra","2023-12-26 01:27:49",0.95032,2,adigen
1442,11364148,Snowwy27,"2023-12-07 15:29:10",0.95025,1,snowwy27
1443,11390996,qqqq44,"2023-12-13 16:04:24",0.95025,5,qqqq44
1444,11151828,ssooybean,"2023-11-22 20:19:01",0.95014,1,ssooybean
1445,11164638,stepannnn,"2023-10-31 19:40:21",0.95003,1,stepannnn
1446,11451047,MaxKAtasonov13232,"2023-12-29 06:37:56",0.95003,2,maxkatasonov13232
1447,11373502,Vladimer0708,"2023-12-22 14:25:17",0.94967,2,vladimer0708
1448,11437446,Vladimir123321,"2023-12-25 07:40:39",0.94953,1,vladimir123321
1449,11279651,holder123,"2023-11-27 05:03:56",0.94925,5,holder123
1450,11436724,拐拐鴨鴨,"2023-12-25 02:00:01",0.94832,1,ann7742
1451,11396549,"Wong May Nu","2023-12-14 19:43:37",0.94739,2,wong132
1452,11399908,archzhengz,"2023-12-15 15:03:53",0.94735,3,archzhengz
1453,11299083,"Sandeep Maru","2023-11-25 11:09:37",0.94732,1,sandeepmaru
1454,11196341,kserkho,"2023-11-06 11:36:52",0.94721,2,kserkho
1455,11150785,"Anastasiya Yakovleva","2023-11-04 17:38:05",0.94689,2,anastasiyayakovleva
1456,11233794,"bissland,gabriel","2023-11-13 20:57:14",0.94650,5,bisslandgabriel
1457,11267067,"Evgeniy Kozyrev 12","2023-11-21 16:20:38",0.94617,1,evgeniykozyrev12
1458,11320249,Aleksandr_St99,"2023-11-30 17:35:00",0.94610,2,aleksandrst99
1459,11261280,spencerr123,"2023-11-17 21:18:53",0.94575,2,spencerr123
1460,9121436,"Al Amin","2023-11-15 03:39:54",0.94571,1,alaminbhuyan
1461,11284587,"Joss Bamaunt","2023-11-22 14:57:57",0.94560,3,jossbamaunt
1462,11152479,"Abdourrahmane Kabbaj","2023-11-02 05:09:40",0.94557,2,abdourrahmanekabbaj
1463,11397329,"Yotam Freund student","2023-12-15 01:14:41",0.94535,2,yotamfreundstudent
1464,11448040,"Skilly Fur","2023-12-28 08:10:38",0.94535,1,skillyfur
1465,11285485,"Diana Churuchumbi","2023-11-23 01:38:56",0.94521,5,dianachuruchumbi
1466,11430938,"Евгений Понкратов ","2023-12-22 22:37:42",0.94510,1,exanip
1467,7823498,"Mr Kukushenok","2023-11-03 06:26:32",0.94492,1,mrkukushenok
1468,11451379,"PEOPLE in DATA","2023-12-29 08:34:54",0.94439,2,shpark0623
1469,11199513,"Spencer Reinhardt","2023-11-17 01:21:59",0.94400,24,spencerreinhardt
1470,11305163,ojbadams,"2023-11-26 20:08:33",0.94392,1,ojbadams
1471,11372740,"Nemana Balaseshan","2023-12-09 14:43:20",0.94314,1,balaseshann
1472,11373396,"Shrivar Singh","2023-12-09 18:23:52",0.94264,1,shrivarsingh
1473,11362462,WUHAOFEI,"2023-12-07 09:41:36",0.94257,1,wuhaofei201012
1474,11368205,"Byeongchang Kim","2023-12-08 12:02:31",0.94257,1,byeongchangkim
1475,11279819,"Jake Richeson","2023-11-21 15:21:42",0.94228,1,jakericheson
1476,11133025,"Mari Vanderkarr","2023-11-05 23:56:16",0.94214,5,marivanderkarr
1477,11359227,"LUÍS ARTHUR DOR","2023-12-06 21:33:47",0.94146,2,lusarthurdor
1478,11329557,d3yang,"2023-12-06 08:44:41",0.94117,3,d3yang
1479,11285483,KANAVARRETE,"2023-11-23 01:12:20",0.94114,3,kanavarrete
1480,11386217,smartfellah,"2023-12-12 16:34:56",0.94107,2,smartfellah
1481,5002388,"Daniel Martínez ","2023-11-15 02:28:51",0.94100,4,domartinez992
1482,11120362,"Andy Liu MSDS","2023-11-04 12:25:32",0.94085,5,andyliumsds
1483,11051219,"Vladislav Udalov","2023-12-02 14:46:45",0.94078,5,vladislavudalov
1484,3632677,M_O_,"2023-12-25 09:41:06",0.94042,2,motensor
1485,11225394,"Kevin M","2023-11-10 20:22:05",0.93928,1,kevinm1
1486,11307594,"SRIDHAR STREAKS","2023-11-27 10:57:11",0.93917,3,sridharstreaks
1487,11231193,tkdsss,"2023-11-12 09:16:08",0.93875,1,tkdsss
1488,8013418,"Anton Khnykin","2023-12-26 10:17:08",0.93771,8,antonkhnykin
1489,11030611,"Nessim Baraket","2023-12-03 13:53:35",0.93675,7,nessim99
1490,11397083,"kira ryouk","2023-12-15 01:13:34",0.93667,10,kiraryouk
1491,11324850,"Daniela Holzmann","2023-11-30 10:03:29",0.93600,1,danielaholzmann
1492,11377664,"Vlad Solodov","2023-12-10 21:10:47",0.93596,1,vladsolodov
1493,11202078,"Wojciech Krupiński","2023-11-07 09:04:52",0.93396,1,wojciechkrupiski
1494,11316943,flxpa21,"2023-11-28 23:12:44",0.93335,1,flxpa21
1495,11192523,"Ali Trigui","2023-11-05 17:01:35",0.93157,1,alitrigui
1496,9813459,"Jáchym Kohout","2023-12-22 16:47:18",0.93142,1,jchymkohout
1497,11427470,Ritesh,"2023-12-22 00:31:45",0.93096,2,uhateme
1498,3478522,zuoyul,"2023-11-27 09:51:27",0.93010,2,zuoyul
1499,8828510,"Michał Słapek","2023-11-26 13:09:25",0.92900,1,capslock
1500,11440790,ElianHM,"2023-12-29 03:13:23",0.92889,5,elianhm
1501,10656088,"Marco Bonato09","2023-11-08 10:17:31",0.92689,2,marcobonato09
1502,11448952,MohamedAzizBalti1,"2023-12-29 00:32:28",0.92614,2,mohamedazizbalti1
1503,11431747,"Aviral Jain","2023-12-23 07:43:06",0.92578,1,aviraljain22
1504,11317439,"Christian Fisher-Starzynski","2023-11-29 03:04:02",0.92407,2,thisfinchisrare
1505,11436838,Pratham_Savaliya@mbbs,"2023-12-25 02:56:45",0.92371,1,prathamsavaliyambbs
1506,11261942,"Aly Gamal El-Din Fadel","2023-11-18 02:30:29",0.92364,5,alygamaleldinfadel
1507,11360299,DuyITFakes,"2023-12-07 02:45:08",0.92325,1,duyitfakes
1508,11161614,"Twilight kirisame","2023-11-03 06:00:45",0.92292,3,twilightkirisame
1509,11151115,NikitaSharma94,"2023-11-10 06:52:15",0.92292,4,nikitasharma94
1510,11399326,"Nikita Klimin","2023-12-15 11:14:16",0.92242,1,nikitaklimin
1511,11446156,"Alessio Boiardi","2023-12-28 12:30:54",0.92221,2,skrymr
1512,11410876,"Meche Marquez","2023-12-18 15:08:19",0.92192,1,mechemarquez
1513,11277938,"Ananth Narayan","2023-11-21 08:40:13",0.92014,1,ananth360
1514,11362141,"Seong Jin Im","2023-12-09 07:56:23",0.91982,2,seongjinim
1515,11360757,kms0306,"2023-12-07 04:34:41",0.91975,1,kms0306
1516,11346275,"Bahoz Mirweis","2023-12-04 18:54:06",0.91778,1,bahozm
1517,11360765,"Seul bi Ryu","2023-12-07 04:43:07",0.91728,2,seulbiryu
1518,11360738,"hyunyoung leee","2023-12-07 04:30:27",0.91717,1,hyunyoungleee
1519,11235215,"Dharmik Hingu","2023-11-13 13:25:27",0.91700,2,dharmikhingu
1520,11444932,nifeshe,"2023-12-28 07:39:09",0.91700,2,nifeshe
1521,11360744,hyojuuun,"2023-12-07 04:33:41",0.91682,1,hyojuun
1522,11357594,CapitalString,"2023-12-06 14:11:28",0.91675,1,capitalstring
1523,11360725,YJ5252,"2023-12-07 04:26:28",0.91646,1,yj5252
1524,11360888,dataSJYang,"2023-12-07 04:58:51",0.91646,1,datasjyang
1525,11202140,wuhuha,"2023-11-07 08:10:25",0.91617,1,wuhuha
1526,11339049,Trinetra,"2023-12-03 17:03:00",0.91617,1,setuthacker
1527,11387034,"VARDAAN DUA","2023-12-12 16:47:05",0.91617,1,vardaandua
1528,11186132,"Shubham Pratap Singh","2023-11-04 07:41:33",0.91607,1,shubhampratapsingh93
1529,11171932,"Xuân Hoàng Lê","2023-11-04 07:56:49",0.91607,6,hoangitus0303
1530,11186227,"Pooja Santosh Patil","2023-11-04 10:48:16",0.91607,2,pooja137amol
1531,11444235,Skipper.ad,"2023-12-28 11:50:26",0.91603,7,skipperad
1532,11350374,"Baranov Dmitry","2023-12-05 09:28:22",0.91542,1,baranovdmitry
1533,11426988,amir314,"2023-12-21 19:04:18",0.91417,1,amir314
1534,11400597,kagglewithsonu,"2023-12-15 17:43:38",0.91317,1,kagglewithsonu
1535,11088455,"ANAS BANOUNI","2023-11-11 00:50:13",0.91307,2,anasbanouni
1536,11206412,isha1128,"2023-11-09 00:31:18",0.91128,15,isha1128
1537,11360810,asdfasdfsdfgsdfg,"2023-12-07 04:47:10",0.90928,1,asdfasdfsdfgsdfg
1538,11419095,"Chujie Ni","2023-12-20 07:29:57",0.90917,2,chujieni
1539,11304686,"Kirill Trifonov","2023-11-26 17:36:00",0.90892,1,kirilltrifonov
1540,10947266,"Rajeshwar Katkar","2023-11-03 14:07:52",0.90714,2,rajeshwarkatkar
1541,11452356,jimmy960126,"2023-12-29 13:41:31",0.90617,1,jimmy960126
1542,11388091,VarunGole,"2023-12-12 23:29:22",0.90550,1,varungole
1543,11324438,JAMES,"2023-11-30 12:23:20",0.90514,3,adisakkkk
1544,11198122,"Sourabh Goyal","2023-11-07 06:07:23",0.90478,4,sourabhgoyal198
1545,11260943,"Nic Hoffs","2023-11-20 03:41:16",0.90142,6,nichoffs
1546,11389302,hanna,"2023-12-13 07:27:18",0.89832,2,hannay
1547,11371067,DataScience8705,"2023-12-09 06:23:22",0.89760,1,datascience8705
1548,11410239,"Victoria Gabriella","2023-12-18 12:23:05",0.89632,1,victoriagabriella
1549,11324679,"Shahriar Iqbal Peal","2023-12-06 14:36:56",0.89403,3,shahriariqbalpeal
1550,11319454,"Ali Mobarekati","2023-11-29 09:45:49",0.89332,1,alimobarekati
1551,11164344,mjn2024,"2023-10-31 18:24:43",0.89235,1,mjn2024
1552,11229463,"Henrique Hott","2023-11-12 00:04:42",0.89232,2,henriquehott
1553,11284501,"WONG JING YUAN","2023-11-23 07:53:00",0.89217,3,jinnywjy
1554,7413555,"Rauf Fatali","2023-12-02 20:42:01",0.89175,1,rauffatali
1555,11428806,Morty_kun,"2023-12-27 15:53:08",0.88657,2,mortykun
1556,1966479,"Saahith Janapati","2023-11-27 03:14:57",0.88403,1,saahith
1557,11081530,Shilov_Evgeniy,"2023-11-01 20:36:59",0.88375,1,shilovevgeniy
1558,11212296,"Qwider Mesmoudi","2023-11-08 14:39:55",0.88196,2,beginr
1559,11343233,"Nayeemul Islam","2023-12-06 09:36:35",0.87735,4,nayeemulislam
1560,11388674,"master zhao","2023-12-13 03:23:41",0.87714,1,zzzzzyl0520
1561,11184817,hzr111,"2023-11-04 01:00:09",0.87260,2,hzr111
1562,11380612,"Selahattin Baki Damar","2023-12-11 11:28:27",0.87200,1,bakidamar1
1563,11238528,"Shrithik Akkala 1","2023-11-13 20:00:14",0.86910,5,shrithikakkala1
1564,11223066,Zhangkunpeng33,"2023-11-10 11:35:09",0.86821,1,zhangkunpeng33
1565,11206757,claudia2512,"2023-11-07 20:15:16",0.86807,5,claudia2512
1566,11186771,"Vikram Rahane","2023-11-04 10:44:21",0.86553,3,vikramrahane
1567,11193800,"Dave Yuan","2023-11-06 01:32:48",0.86385,1,daveyuan
1568,11353478,Mahmoud21,"2023-12-05 20:22:38",0.85896,1,mahmoud21
1569,11314604,"r eguchi","2023-11-28 12:49:15",0.85807,1,reguchi
1570,11282579,akiba,"2023-11-22 04:48:02",0.85778,1,sidwang93
1571,11299891,"Rob Saroyan","2023-11-25 14:47:59",0.85696,1,robsaroyan
1572,11031676,増田泰人(Akasama0),"2023-11-15 10:19:07",0.85528,1,akasama0
1573,11441046,17011747_강병준,"2023-12-26 10:40:52",0.84939,3,elishbj
1574,11246921,"Asher D. Mckoy","2023-11-29 10:48:51",0.84760,5,asherdmckoy
1575,11452037,alexshiyang,"2023-12-29 11:46:35",0.84175,1,alexshiyang
1576,11280735,John_Blackaby25,"2023-11-21 18:53:15",0.84117,1,johnblackaby25
1577,11436981,Vaishnavishivkumar,"2023-12-25 04:22:00",0.83882,1,vaishnavishivkumar
1578,11407385,"Mark C Watson","2023-12-17 23:01:04",0.83707,2,markcwatson
1579,11415376,"Rajeev Kumar","2023-12-19 13:52:35",0.83575,1,rjvkr2021
1580,11407731,"Vid Rebol","2023-12-18 22:37:18",0.83467,2,vidrebol
1581,11397072,WhyRequiredAccount,"2023-12-14 22:44:05",0.82960,2,whyrequiredaccount
1582,11326047,"SJ Franklin","2023-11-30 14:46:29",0.82121,1,sjfranklin
1583,11324472,sztttyy,"2023-12-15 02:55:50",0.82050,2,sztttyy
1584,11329010,RouXu,"2023-12-01 07:04:41",0.82050,1,xuroushangan
1585,11355967,ItachiUciha,"2023-12-06 08:32:19",0.80785,1,itachiuciha
1586,11388085,"Rakib Ahsan","2023-12-23 21:14:10",0.80167,3,rakibahsan2807
1587,11222352,lalalacxm,"2023-12-05 07:25:23",0.78032,3,lalalacxm
1588,11240855,YYY9999,"2023-12-05 07:24:24",0.78032,3,yyy9999
1589,11361441,zxxx123,"2023-12-07 06:44:49",0.78032,1,zxxx123
1590,11372685,Hellofox3333,"2023-12-09 14:29:36",0.78032,1,hellofox3333
1591,11267155,Андрей_Зайденварг,"2023-11-19 08:53:00",0.77828,2,zay100
1592,11365356,"ANDRIAMBAHOAKA Tahiana Hajanirina","2023-12-07 20:24:00",0.76585,2,tahianahajanirina
1593,11185162,"Kargapolov SA","2023-11-04 02:57:46",0.76435,2,kargapolovsa
1594,11452922,"Jin woo Kim","2023-12-29 17:09:19",0.75135,3,kaistjinwookim
1595,11349180,zhaoxun11,"2023-12-05 06:31:00",0.74567,1,zhaoxun11
1596,11343185,"Yueyuan ZHANG","2023-12-04 09:17:21",0.73132,1,aoinotama
1597,11388082,"Fahad Ahmed Akash","2023-12-12 23:25:16",0.69167,1,fahadahmedakash
1598,11358176,Iamnoone144,"2023-12-06 16:29:34",0.69042,3,monideepasinthi
1599,11425250,Afsinoz,"2023-12-21 11:43:18",0.67150,1,afsinoz
1600,11244899,"Alexander Fight ","2023-11-14 20:28:32",0.66964,2,alexanderfight
1601,11298555,enqiyu60922,"2023-11-25 08:35:52",0.64457,1,enqiyu60922
1602,11445322,ProjectZone,"2023-12-27 13:08:05",0.62310,2,projectzone
1603,11379585,"Kushwanth Chowdary Kandala","2023-12-12 22:28:16",0.62210,3,kushwanthkandala
1604,11254475,Pavel_Krin,"2023-11-21 14:21:19",0.61878,4,pavelkrin
1605,11282763,xxxtty,"2023-11-22 07:32:43",0.59971,5,xxxtty
1606,11223996,fanzhou,"2023-11-10 15:15:23",0.54689,3,fanshangjin
1607,11330228,"Muhammad Arham Riaz","2023-12-01 12:34:10",0.54589,1,muhammadarhamriaz
1608,11282054,"Deiby Wu","2023-11-22 02:10:49",0.54492,2,deibywu
1609,11436145,"Naivedya Khare","2023-12-24 18:33:06",0.41650,1,naivedyakhare
1610,11123397,ajoshi2026,"2023-11-05 21:59:08",0.31992,10,ajoshi2026
1611,11303845,"With my sword","2023-11-26 13:57:41",0.28167,1,wang2928
1612,11417938,"[Deleted] 7872d079-f577-49d7-a1ff-2e2a6c242cd3","2023-12-20 02:53:24",0.26050,1,del=1fbf07ac8f915724
1613,11453455,khal_drogo47,"2023-12-29 22:08:02",0.23203,1,khaldrogo47
1614,11201867,cmthefox,"2023-11-07 07:25:57",0.21232,3,cmthefox
1615,11423239,hdichdi,"2023-12-21 00:57:09",0.20235,1,hdichdi
1616,11403647,"Marco Angelo De Dios","2023-12-16 16:15:23",0.20103,1,marcoangelodedios
1617,11364324,gaochanghao,"2023-12-07 16:09:26",0.17967,1,gaochanghao
1618,11447008,謝宗霖123,"2023-12-28 01:54:32",0.16221,3,josh13579
1619,11452670,"Simoun Irwin G. Reyes","2023-12-29 15:25:41",0.13400,1,simounirwingreyes
1620,11396766,Tan000,"2023-12-25 06:02:03",0.12642,2,tan000
1621,11254866,"Nitin Pilkhwal","2023-11-16 15:20:47",0.12603,1,nitinpilkhwal
